,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
21672,Evans Joanna,OPERATIONAL,"141 Georgia 27, Americus",32.07351909999999,-84.23368359999999
21705,Allstate Insurance: Sam Braly,OPERATIONAL,"121 Postelle Street, Cartersville",34.1617307,-84.78983219999999
21707,Button Lewis - State Farm Insurance Agent,OPERATIONAL,"321 North Tennessee Street, Cartersville",34.172209,-84.79305099999999
21708,Janet Martin - State Farm Insurance Agent,OPERATIONAL,"700 Douthit Ferry Road #740, Cartersville",34.1376905,-84.8202166
21710,Douglas Eubanks - Aflac Insurance Agent,OPERATIONAL,"94 Mission Hills Drive Southwest, Cartersville",34.1702869,-84.85269989999999
21729,Jeff Sims - COUNTRY Financial representative,OPERATIONAL,"1607 Martha Berry Boulevard Northeast Ste A, Rome",34.2731144,-85.182664
21900,SunTrust,OPERATIONAL,"4422 Hugh Howell Road, Tucker",33.8520093,-84.20590279999999
21995,BB&T Insurance Services,OPERATIONAL,"211 Virginia Avenue North, Tifton",31.4588167,-83.52646829999999
22218,Tommy Adams - State Farm Insurance Agent,OPERATIONAL,"310 Paper Trail Way #110, Canton",34.1939716,-84.4464313
22219,Georgia School of Insurance,OPERATIONAL,"3760 Sixes Road #126-204, Canton",34.1791677,-84.5491888
22221,Maria Bailey - State Farm Insurance Agent,OPERATIONAL,"130 Prominence Point Parkway #120, Canton",34.19178490000001,-84.5119698
22223,Blackwell Agency Inc,OPERATIONAL,"195 West Main Street, Canton",34.2367665,-84.4921373
22242,Barnes Jerry,OPERATIONAL,"201 South Main Street, Jasper",34.4654123,-84.4286035
22299,Met Life,OPERATIONAL,"1835 Norman Drive, Valdosta",30.84553,-83.31754939999999
22337,Vetinsure,OPERATIONAL,"330 Research Drive #230, Athens",33.928569,-83.348993
22356,Georgia Farm Bureau,OPERATIONAL,"4330 Lexington Road, Athens",33.9333274,-83.313079
22391,JP Johnston - State Farm Insurance Agent,OPERATIONAL,"142 North Gordon Street, Ashburn",31.70719199999999,-83.652693
22451,R & B Insurance and Tax Solutions,OPERATIONAL,"27 Hill Street, Statesboro",32.4506167,-81.7813633
22565,Aflac: Zachary Parker,OPERATIONAL,"4676 San Saba Drive, Hahira",30.9148253,-83.3388816
22584,Kelly Barr - State Farm Insurance Agent,OPERATIONAL,"104 South Church Street, Hahira",30.99129820000001,-83.37275269999999
22679,David Ferguson Agency,OPERATIONAL,"223 North Hamilton Street, Dalton",34.77296589999999,-84.968204
22698,J C Adams Inc - Aflac Insurance Agent,OPERATIONAL,"210 West Cuyler Street, Dalton",34.77003699999999,-84.97009129999999
22755,Schoenberg Scott,OPERATIONAL,"333 North Point Center East, Alpharetta",34.0485213,-84.2998752
22812,Frontier Adjusters of Columbus,OPERATIONAL,"652 Rogers Church Road, Forsyth",32.9046893,-83.9239487
22850,Armtech Crop Insurance Services,OPERATIONAL,"21 Central Street N, Rhine",31.98889839999999,-83.1997797
22869,Griffin Agency,OPERATIONAL,"116 West Central Avenue, Fitzgerald",31.7145271,-83.2552605
22907,SunTrust,OPERATIONAL,"326 Mall Boulevard, Savannah",32.0034473,-81.11223249999999
22926,Rick Nichols Insurance Agency,OPERATIONAL,"785 King George Boulevard # 105, Savannah",31.9880529,-81.2128221
22964,Southern Harvest Insurance,OPERATIONAL,"101 Broad Street, Buena Vista",32.31800070000001,-84.5183218
22983,Woods Billy,OPERATIONAL,"141 Georgia 27, Americus",32.07351909999999,-84.23368359999999
23040,Select Risk Management LLC,OPERATIONAL,"190 Oxford Drive, Richmond Hill",31.8931966,-81.2615829
23078,Anthony Lucas - COUNTRY Financial representative,OPERATIONAL,"1717 Rice Avenue, Dublin",32.5378565,-82.9370261
23132,SunTrust,OPERATIONAL,"2 Westbury Park Way, Bluffton",32.2753698,-80.87146919999999
23135,Business Distribution Solutions,OPERATIONAL,"6001 Chatham Center Drive, Savannah",32.0718289,-81.1510462
23154,Georgia Health Insurance,OPERATIONAL,"1 Lanwick Court, Pooler",32.0606724,-81.2580076
23211,Adam & Associates Insurance Agency,OPERATIONAL,"Hixson Pike, Hixson",35.133142,-85.242695
23325,BB&T Insurance Services,OPERATIONAL,"102 Georgia 49 S, Byron",32.6517371,-83.7572199
23382,Pitts Gin Co Inc,OPERATIONAL,"106 7th Avenue West, Pitts",31.9449223,-83.53826049999999
23420,Dennis Pierre American Family Insurance,OPERATIONAL,"2453 Powder Springs Road Southwest, Marietta",33.8724864,-84.62488309999999
23534,Bryant Motors,OPERATIONAL,"3 Dougherty Street, Rome",34.2655715,-85.1981461
23553,Celisa Cowart Agency,OPERATIONAL,"6192 Joe Frank Harris Parkway Northwest, Adairsville",34.374246,-84.93016770000001
23591,Farmers Insurance - Chad Carter,OPERATIONAL,"920 Maple Street, Carrollton",33.573449,-85.08620499999999
23610,Farmers Insurance - Christopher Deloach,OPERATIONAL,"604 Alabama, Georgia Avenue South A, Bremen",33.714883,-85.141965
23762,Franklin Co Farm Bureau,OPERATIONAL,"7664 Stone Bridge Road, Carnesville",34.3649166,-83.2204265
23819,Pachuta Insurance,OPERATIONAL,"1031 Village Drive suite a, Watkinsville",33.873305,-83.436711
23838,Title Zone,OPERATIONAL,"140 South Broad Street, Monroe",33.7936637,-83.7132015
23857,US Assure: Benson Jeffrey,OPERATIONAL,Jacksonville,30.3321838,-81.65565099999999
23859,Prime Comp Network,OPERATIONAL,"800 Prudential Drive, Jacksonville",30.31568699999999,-81.6637016
23860,Miller III Richard,OPERATIONAL,Jacksonville,30.3321838,-81.65565099999999
23861,Phillip Ulsch: Allstate Insurance,OPERATIONAL,"9119 Merrill Road Ste 8, Jacksonville",30.3536324,-81.5512318
23862,George Savitz Agency,OPERATIONAL,"2334 Ligustrum Road, Jacksonville",30.3470303,-81.5875745
23865,Pence John,OPERATIONAL,"1 Independent Drive, Jacksonville",30.32527889999999,-81.6565021
23866,Ubs: Buchanan Ivens,OPERATIONAL,"1 Independent Drive # 3000, Jacksonville",30.3255426,-81.65883769999999
23867,MassMutual Southeast Coast,OPERATIONAL,"200 West Forsyth Street #600, Jacksonville",30.3274739,-81.6609845
23868,SunTrust,OPERATIONAL,"344 Monument Road, Jacksonville",30.3266983,-81.5475735
23869,Southern Oak Management LLC,OPERATIONAL,"1 Independent Drive #114, Jacksonville",30.3258498,-81.65882280000001
23872,NYOUNG INSURANCE,OPERATIONAL,"221 North Hogan Street, Jacksonville",30.3287597,-81.6598826
23873,Current Dana,OPERATIONAL,"50 North Laura Street Suite 3700, Jacksonville",30.3270341,-81.6595666
23874,Dostaler W Pat,OPERATIONAL,"245 Riverside Avenue # 100, Jacksonville",30.3211615,-81.6721986
23875,MedMal Direct Insurance Company,OPERATIONAL,"76 South Laura Street #900, Jacksonville",30.3257708,-81.6599153
23895,Tatum Insurance Agency of Amelia Island,OPERATIONAL,"5317 South Fletcher Avenue #3, Fernandina Beach",30.5946825,-81.45548869999999
24161,Lancaster Insurance,OPERATIONAL,"120 Main Street, Barnwell",33.243483,-81.3653078
24180,"Nationwide Insurance: Insurance Consulting Services, LLC",OPERATIONAL,"1255 Main Street, Barnwell",33.2486779,-81.3473538
24202,Independent Adjusters Inc,OPERATIONAL,"1511 West 3rd Avenue #105, Albany",31.5911886,-84.18650579999999
24221,Bobby Underwood - State Farm Insurance Agent,OPERATIONAL,"2305 Village Green Court, Albany",31.6087672,-84.2087141
24242,Smitten,OPERATIONAL,"345 Abercorn Street, Savannah",32.0726191,-81.0918863
24243,Infinity Auto Insurance,OPERATIONAL,"411 East York Lane, Savannah",32.0761327,-81.08767999999999
24244,C I S of Savannah,OPERATIONAL,"24 Drayton Street # 115, Savannah",32.07975160000001,-81.09016609999999
24245,Palmer & Cay,OPERATIONAL,"22 Barnard Street #200, Savannah",32.080499,-81.09296599999999
24246,USI Insurance Services,OPERATIONAL,"7 East Congress Street Ste 1002, Savannah",32.079365,-81.0913683
24247,BB&T Insurance Services,OPERATIONAL,"7 East Congress Street, Savannah",32.079401,-81.09146129999999
24248,Enroll with Cigna,OPERATIONAL,"113 West Broughton Street, Savannah",32.0791865,-81.0937704
24249,Hartridge Thomas,OPERATIONAL,"7 East Congress Street Ste 1002, Savannah",32.0794701,-81.09142729999999
24250,McGriff Insurance Services,OPERATIONAL,"1020 Drayton Street Suite 200, Savannah",32.0647217,-81.09578499999999
24251,Willis Insurance Services of GA Inc,OPERATIONAL,"7 East Congress Street Ste 1002, Savannah",32.0794701,-81.09142729999999
24252,Smith Brian,OPERATIONAL,"200 East Saint Julian Street # 600, Savannah",32.07929370000001,-81.0884871
24253,State Farm: Declan Finnerty,OPERATIONAL,"513 East Oglethorpe Avenue STE L, Savannah",32.0748509,-81.0871727
24254,Cay Insurance Services,OPERATIONAL,"22 Barnard Street, Savannah",32.0804989,-81.0929663
24255,Daly & Alexander Insurance,OPERATIONAL,"513 East Oglethorpe Avenue, Savannah",32.0750648,-81.08699399999999
24256,Catholic Mutual Group,OPERATIONAL,"601 Liberty Street, Savannah",32.07244370000001,-81.085984
24257,Savannah - Health Insurance & Medicare Advisors,OPERATIONAL,"2 East Bryan Street 4th Floor, Savannah",32.0803513,-81.0912027
24258,The Medicare Specialists,OPERATIONAL,"2 East Bryan Street #431-A, Savannah",32.0803513,-81.0912027
24259,Covenant Health Insurance,OPERATIONAL,"714 Martin Luther King Junior Boulevard, Savannah",32.0689367,-81.10127419999999
24313,The Insurance Connection,OPERATIONAL,United States,32.1801744,-83.165973
24370,SunTrust,OPERATIONAL,"1807 Knight Avenue, Waycross",31.20664499999999,-82.331
24408,Nick Nunn,OPERATIONAL,"105 North 85th Parkway i, Fayetteville",33.4841096,-84.4336596
24427,Zan McBride - State Farm Insurance Agent,OPERATIONAL,"213 Jeff Davis Place Ste 101, Fayetteville",33.4624137,-84.447833
24458,Judy Yielding - State Farm Insurance Agent,OPERATIONAL,"8224 Georgia 16 W, Monticello",33.30287130000001,-83.7042831
24459,Jim Dolvin: Allstate Insurance,OPERATIONAL,"1135 Church Street, Covington",33.5958215,-83.85925639999999
24461,Jim Willis - COUNTRY Financial representative,OPERATIONAL,"242 North Jefferson Avenue, Eatonton",33.3283698,-83.3896635
24462,Bohn Insurance,OPERATIONAL,"5145 Cook Street Northeast, Covington",33.6010282,-83.84528929999999
24463,Knight and Tabb Insurance Agency,OPERATIONAL,"7145 Floyd Street Northeast, Covington",33.6003577,-83.8385665
24464,Smith Insurance,OPERATIONAL,"1123 Church Street # 101, Covington",33.5965249,-83.8591581
24465,American Insurance Agency Inc.,OPERATIONAL,"8197 Access Road, Covington",33.6080816,-83.88190010000001
24484,Farmers Insurance - Robert Stephens,OPERATIONAL,"1108 Conyers Street Southwest Ste 1w, Covington",33.5947838,-83.85968729999999
24541,Bruce Myers: Allstate Insurance,OPERATIONAL,"1253 Washington Road, Thomson",33.49048859999999,-82.50552859999999
24579,Acceptance Insurance,OPERATIONAL,"2105 Main Street, East Point",33.6973605,-84.4303286
24634,Karen Luthman - Aflac Insurance Agent,OPERATIONAL,"3206 Wexford Drive, Albany",31.60987899999999,-84.234085
24693,Hudspeth & Walker Employee Benefits,OPERATIONAL,"6611 Widgeon Drive, Midland",32.5416526,-84.86244529999999
24737,Richard Hayes - Aflac Insurance Agent,OPERATIONAL,"159 Collis Road Northeast, Eatonton",33.391961,-83.2488235
24741,Farmers Insurance - Richard Heebner,OPERATIONAL,"1070 Salem Walk Drive Ste A2, Greensboro",33.463423,-83.24224679999999
24742,BB&T Insurance Services,OPERATIONAL,"2011 Westend Drive, Greensboro",33.4575504,-83.24629329999999
24743,Flynt & Co Insurance,OPERATIONAL,"1001 Founders Row # 101, Greensboro",33.45393000000001,-83.244636
24744,Bo Trawick - State Farm Insurance Agent,OPERATIONAL,"103 Harmony Crossing #5, Eatonton",33.4233338,-83.2674782
24745,BluePrint Financial Strategies,OPERATIONAL,"991 Greensboro Road, Eatonton",33.4211859,-83.2698816
24749,Evans Sheree,OPERATIONAL,"127 East Jefferson Street, Madison",33.59385280000001,-83.4640647
24769,Massey Insurance,OPERATIONAL,"1820 Bethany Road, Madison",33.57604529999999,-83.4529854
24791,Nationwide Insurance: Howard D Allman,OPERATIONAL,"447 West Main Street, Sylva",35.3734822,-83.2207983
24807,Farmers Insurance - Jeremy Hogsed,OPERATIONAL,"16 West Bell Street, Hiawassee",34.9481364,-83.7575954
24826,Nationwide Insurance: LD Jones Ins Agency LLC,OPERATIONAL,"165 U.S. 64, Hayesville",35.0340738,-83.8238739
24864,Lee Affordable Insurance LLC,OPERATIONAL,"1481 U.S. 19, Leesburg",31.637322,-84.1754156
25035,SunTrust,OPERATIONAL,"1949 Rosebud Avenue, Grayson",33.8969138,-83.9600833
25054,Esquire Insurance,OPERATIONAL,"706 South Broad Street, Monroe",33.7846983,-83.7088845
25092,"Orr Insurance Agency, Inc.",OPERATIONAL,"904 Bellevue Avenue, Dublin",32.5364869,-82.91847039999999
25261,Aflac,OPERATIONAL,"1310 Fernwood Drive # C, Milledgeville",33.1179303,-83.25344059999999
25262,Aflac Insurance Agent: John Collins,OPERATIONAL,"1800 North Ridge Drive, Milledgeville",33.1103163,-83.23156879999999
25282,Glascock County Farm Bureau,OPERATIONAL,"47 East Main Street, Gibson",33.23361179999999,-82.59477509999999
25320,BB&T Insurance Services,OPERATIONAL,Rincon,32.27247190000001,-81.2262811
25339,Darrel Hutcheson - State Farm Insurance Agent,OPERATIONAL,"4919 Augusta Road, Garden City",32.110758,-81.1608997
25605,Cann Alex,OPERATIONAL,"3280 Peachtree Road # 1900, Atlanta",33.8453162,-84.37153719999999
25852,Quality Insurance,OPERATIONAL,"34 North Lewis Street, Metter",32.3984376,-82.0597164
25890,Gayler and Wall Insurance,OPERATIONAL,"318 South Duke Street, LaFayette",34.7025381,-85.2809571
25909,Sallie McGinnis - State Farm Insurance Agent,OPERATIONAL,"502 North Main Street, LaFayette",34.7124302,-85.2798955
26080,Park Realty,OPERATIONAL,"302 Poor Robin EXT, Baxley",31.76707269999999,-82.35398350000001
26194,Dickson Durden F,OPERATIONAL,Twin City,32.5829413,-82.15512190000001
26232,Allstate Insurance Agency,OPERATIONAL,"802 Central Avenue, Tifton",31.4603787,-83.5087789
26365,Craig Davis - COUNTRY Financial representative,OPERATIONAL,"213 Magnolia Drive, Tifton",31.4587961,-83.5243031
26403,Anthem Blue Cross Blue Shield,OPERATIONAL,"6087 Technology Parkway #2000, Columbus",32.5293502,-84.8428649
26422,Gab Robins,OPERATIONAL,"41 East Scotch Court, Fortson",32.62624830000001,-84.95209559999999
26460,"Nationwide Insurance: The Mcclain Agency, LLC",OPERATIONAL,"185 West Main Street Ste B, Canton",34.23661499999999,-84.4920234
26479,H & H Insurance,OPERATIONAL,"736 South Main Street, Jasper",34.45752330000001,-84.42842859999999
26513,Complete Cash,OPERATIONAL,"2488 Alabama 46, Heflin",33.6538491,-85.5695046
26536,Michelle Ruper - State Farm Insurance Agent,OPERATIONAL,"607 North Main Street, Cedartown",34.0225576,-85.2517302
26571,Franklin Insurance,OPERATIONAL,"219 Broad Street, Toccoa",34.5800967,-83.33355689999999
26593,Insurance Solutions,OPERATIONAL,"1598 Sandifer Boulevard Unit F, Seneca",34.6913248,-82.99244689999999
26745,Acceptance Insurance,OPERATIONAL,"680 Powder Springs Street # 120, Marietta",33.93741079999999,-84.55702459999999
26794,Equity Insurance Solutions,OPERATIONAL,"1515 Westfork Drive # B, Lithia Springs",33.7883551,-84.6237
26798,SunTrust,OPERATIONAL,"2480 Dallas Highway SW, Marietta",33.94680809999999,-84.62495539999999
26802,Michelle Allen Agency - Insurance Services Nationwide,OPERATIONAL,"323 Westview Drive, Villa Rica",33.7322091,-84.9251515
26910,Woodmen of the World Insurance,OPERATIONAL,"416 Thomaston St, Zebulon",33.1025302,-84.3429628
26915,Phillip Bell - State Farm Insurance Agent,OPERATIONAL,"943 Thomaston Street, Barnesville",33.03999939999999,-84.1643982
26992,Barker Joanne,OPERATIONAL,"235 East Washington Street, Monticello",30.5449569,-83.86896899999999
27029,Allstate Insurance: Van Land,OPERATIONAL,"585 East Robinson Avenue, Grovetown",33.44329839999999,-82.1864457
27030,Matt Willis - State Farm Insurance Agent,OPERATIONAL,"4988 Steiner Way, Grovetown",33.4808975,-82.19906139999999
27049,HealthMarkets Insurance - Mary Anne Powers,OPERATIONAL,"5054 Sussex Drive, Evans",33.584426,-82.15149
27106,New York Life,OPERATIONAL,"9 Park of Commerce Boulevard #200, Savannah",32.0651672,-81.16156730000002
27143,Hilliard Financial Services,OPERATIONAL,"215 Central Avenue, Tifton",31.4556463,-83.50991490000001
27258,Norman Insurance Services,OPERATIONAL,"24-A West Robert Toombs Avenue, Washington",33.7368313,-82.74052139999999
27277,"Insurance Corner, McCormick",OPERATIONAL,"112 South Main Street, McCormick",33.9130712,-82.29432919999999
27310,Allstate Insurance Agency,OPERATIONAL,"186 Cornelia Crossing, Cornelia",34.509766,-83.5445972
27311,Gary Taylor Insurance - Nationwide Insurance,OPERATIONAL,"902 East Main Street suite a, Westminster",34.660045,-83.090143
27313,Ty Cobb Healthcare System,OPERATIONAL,Toccoa,34.57732059999999,-83.3323851
27334,Aflac Insurance Agent: Wynna Edwards,OPERATIONAL,"103 Forest Drive, Cleveland",34.5921114,-83.68778689999999
27391,BB&T Insurance Services,OPERATIONAL,"2341 North Columbia Street, Milledgeville",33.1086171,-83.2536743
27426,Elizabeth E Allen - Aflac Insurance Agent,OPERATIONAL,"1200 Mountain Creek Road, Chattanooga",35.1181886,-85.31493809999999
27427,Globe Life Liberty National Division - Stephanie Jackson,OPERATIONAL,"6148 Lee Highway Suite 109A, Chattanooga",35.0269385,-85.1882773
27429,Milligan Reynolds Guaranty Title Agency,OPERATIONAL,"724 Cherry Street, Chattanooga",35.0476737,-85.30826929999999
27448,"First Choice Title, Inc.",OPERATIONAL,"803 Cherry Street, Chattanooga",35.04698089999999,-85.3084901
27483,O'Bryant & Associates Agency,OPERATIONAL,"201 Culberson Avenue, LaFayette",34.7069855,-85.28298149999999
27600,Farmers Insurance Group,OPERATIONAL,"7030 Lee Highway, Chattanooga",35.0461018,-85.159724
27619,Hallmark Insurance,OPERATIONAL,"6125 Heritage Park Drive STE A, Chattanooga",35.0728772,-85.1856646
27657,Craig Evans - State Farm Insurance Agent,OPERATIONAL,"179 Handley Road Ste A, Tyrone",33.47850439999999,-84.58440929999999
27714,Holton Glynn,OPERATIONAL,"366 Northside Drive East, Statesboro",32.4436907,-81.7680453
27771,Bob Wool Insurance,OPERATIONAL,"10500 Abercorn Street, Savannah",31.98558629999999,-81.13141739999999
28056,Ed Freeman - State Farm Insurance Agent,OPERATIONAL,"164 South Main Street, Madison",33.59522639999999,-83.468127
28246,"Flegal Insurance, Inc.",OPERATIONAL,"214 Andrews Street, Rossville",34.98083699999999,-85.28533039999999
28303,SunTrust Mortgage,OPERATIONAL,"4 Skidaway Village Square #100, Savannah",31.9405458,-81.0532186
28393,Clark Farley Insurance - Nationwide Insurance,OPERATIONAL,"2636 Tobacco Road c, Hephzibah",33.380218,-82.090744
28396,Peach State Insurance,OPERATIONAL,"3420 Peach Orchard Road, Augusta",33.39495,-82.02551
28417,"Affordable Insurance Agency, Inc.",OPERATIONAL,"208 North Main Street, Wrens",33.2097936,-82.3867934
28509,Blue Cross and Blue Shield of Georgia,OPERATIONAL,"400 Galleria Parkway, Atlanta",33.8865939,-84.4615223
28512,American Southern Insurance Co,OPERATIONAL,"3715 Northside Parkway Northwest, Atlanta",33.8568195,-84.4296574
28531,GEICO Insurance Agent,OPERATIONAL,"3680 Cascade Road Suite C, Atlanta",33.7229639,-84.50836690000001
28626,MetLife Auto & Home dba Wells Insurance Brokers LLC,OPERATIONAL,"121 Burton Street, Midville",32.8177738,-82.2319107
28645,Nick Kraus Insurance,OPERATIONAL,"316 Railroad Street, Twin City",32.5845853,-82.15153889999999
