,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
9987,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
9988,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
9989,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
9990,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.3771118
9991,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
9992,"Insurance Sales Principles, Inc.",OPERATIONAL,"1500 Parkwood Circle Southeast, Atlanta",33.8995327,-84.4604592
9993,Mutual of America,OPERATIONAL,"5 Concourse Parkway # 1275, Atlanta",33.916903,-84.354615
9994,Morgan Keegan: Iglar Lenard,OPERATIONAL,"1100 Abernathy Road Northeast # 1850, Atlanta",33.93437619999999,-84.3523975
9995,PMA Insurance Group,OPERATIONAL,"1100 Abernathy Road Northeast # 650, Atlanta",33.93437619999999,-84.3523975
9996,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
9997,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
9998,Lawyers Title,OPERATIONAL,"6 Concourse Parkway, Atlanta",33.9170982,-84.3558686
9999,AAA East Cobb Car Care Plus,OPERATIONAL,"1197 Johnson Ferry Road Ste 100, Marietta",33.9774933,-84.4173076
10000,Nationwide Insurance: Sean Choi Agency,OPERATIONAL,"2550 Pleasant Hill Road Ste 115, Duluth",33.9699184,-84.14444490000001
10001,Assurant,OPERATIONAL,"2405 Commerce Avenue Northwest # 100, Duluth",33.9672012,-84.1196365
10002,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.7654632,-84.38774289999999
10021,Fresenius Medical Care at Emory Johns Creek Hosp,OPERATIONAL,"6325 Hospital Parkway, Johns Creek",34.0667005,-84.1764319
10040,Unum,OPERATIONAL,"6 Concourse Parkway #2700, Atlanta",33.91706599999999,-84.3558511
10041,Sun Life Financial,OPERATIONAL,"1100 Abernathy Road Northeast # 550, Atlanta",33.93437619999999,-84.3523975
10042,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
10043,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
10044,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
10045,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.3771118
10046,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
10047,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
10048,Assurant,OPERATIONAL,"2405 Commerce Avenue Northwest # 100, Duluth",33.9672012,-84.1196365
10049,Mutual of America,OPERATIONAL,"5 Concourse Parkway # 1275, Atlanta",33.916903,-84.354615
10050,Nationwide Insurance: Sean Choi Agency,OPERATIONAL,"2550 Pleasant Hill Road Ste 115, Duluth",33.9699184,-84.14444490000001
10051,Morgan Keegan: Iglar Lenard,OPERATIONAL,"1100 Abernathy Road Northeast # 1850, Atlanta",33.93437619999999,-84.3523975
10052,PMA Insurance Group,OPERATIONAL,"1100 Abernathy Road Northeast # 650, Atlanta",33.93437619999999,-84.3523975
10053,Lawyers Title,OPERATIONAL,"6 Concourse Parkway, Atlanta",33.9170982,-84.3558686
10054,SunTrust,CLOSED_TEMPORARILY,"911 Duluth Highway, Lawrenceville",33.96968740000001,-84.0239027
10055,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
10056,Nationwide Insurance: Thai Chang Agency Inc.,OPERATIONAL,"3980 Peachtree Industrial Boulevard #100, Duluth",33.9833829,-84.1709036
10057,Chui Agencies,OPERATIONAL,"3620 Dekalb Technology Parkway Suite 160, Atlanta",33.88316,-84.27024569999999
10058,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
10059,Ticor Title Insurance,OPERATIONAL,"5775 Peachtree Dunwoody Road, Sandy Springs",33.9116643,-84.35049210000001
10078,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
10097,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
10098,SunTrust,CLOSED_TEMPORARILY,"911 Duluth Highway, Lawrenceville",33.96968740000001,-84.0239027
10099,Assurant,OPERATIONAL,"2405 Commerce Avenue Northwest # 100, Duluth",33.9672012,-84.1196365
10100,Nationwide Insurance: Sean Choi Agency,OPERATIONAL,"2550 Pleasant Hill Road Ste 115, Duluth",33.9699184,-84.14444490000001
10101,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
10102,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
10103,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
10104,THE GEORGE FAMILY AGENCY,OPERATIONAL,"6150B Covington Highway, Lithonia",33.72378439999999,-84.164339
10105,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
10106,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061
10107,Nationwide Insurance: Thai Chang Agency Inc.,OPERATIONAL,"3980 Peachtree Industrial Boulevard #100, Duluth",33.9833829,-84.1709036
10108,CAG Insurance Group,OPERATIONAL,"6340 Sugarloaf Parkway, Duluth",33.990249,-84.0906421
10109,Sterling Life Insurance Co,OPERATIONAL,"3505 Koger Boulevard, Duluth",33.949735,-84.1233527
10110,InsuranceHub,OPERATIONAL,"1720 Lakes Parkway, Lawrenceville",33.963113,-84.05818839999999
10111,Shucheng Xu American Family Insurance,OPERATIONAL,"2175 Highpoint Road, Snellville",33.84978129999999,-84.043464
10112,CorVel Corporation,OPERATIONAL,"2905 Premiere Parkway #125, Duluth",34.005757,-84.093159
10113,Cotton States Insurance,OPERATIONAL,"2675 Breckinridge Plaza # 120, Duluth",33.96059109999999,-84.09938439999999
10114,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
10115,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.82407409999999
10116,Taryn Lawrence - State Farm Insurance Agent,OPERATIONAL,"1234 South Hairston Road #22, Stone Mountain",33.7591949,-84.1958935
10135,Activhealthcare,OPERATIONAL,"1926 Northlake Parkway, Tucker",33.8382276,-84.23931379999999
10154,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
10155,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
10156,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
10157,Hassler Mark,OPERATIONAL,"337 South Milledge Avenue # 104, Athens",33.9519143,-83.3869933
10158,Halper John,OPERATIONAL,"225 South Milledge Avenue, Athens",33.9537194,-83.3874507
10159,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948
10160,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.95977399999999,-83.38943599999999
10161,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958654,-83.381827
10162,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
10163,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013
10164,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
10165,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.82407409999999
10166,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
10167,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.9461413,-83.4087972
10168,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.37706399999999
10169,Jennings Insurance,OPERATIONAL,"1020 Barber Creek Drive #312, Watkinsville",33.902994,-83.46307399999999
10170,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061
10171,McGriff Insurance Services,OPERATIONAL,"1071 Founders Boulevard Suite B, Athens",33.9084849,-83.4533544
10172,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.67025810000001,-83.9793402
10173,"Moulton & Hardin, Inc. / M&H OneSource",OPERATIONAL,"1394 South Milledge Avenue, Athens",33.9372578,-83.38501110000001
10192,Frontier Insurance Adjusters,OPERATIONAL,"1211 Willow Ridge, Athens",33.9011906,-83.43184690000001
10211,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
10212,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
10213,Hassler Mark,OPERATIONAL,"337 South Milledge Avenue # 104, Athens",33.9519143,-83.3869933
10214,Halper John,OPERATIONAL,"225 South Milledge Avenue, Athens",33.9537194,-83.3874507
10215,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948
10216,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958654,-83.381827
10217,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.95977399999999,-83.38943599999999
10218,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
10219,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013
10220,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.9461413,-83.4087972
10221,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.37706399999999
10222,Jennings Insurance,OPERATIONAL,"1020 Barber Creek Drive #312, Watkinsville",33.902994,-83.46307399999999
10223,McGriff Insurance Services,OPERATIONAL,"1071 Founders Boulevard Suite B, Athens",33.9084849,-83.4533544
10224,Lawrence Joseph,OPERATIONAL,"1199 Prince Avenue, Athens",33.9611872,-83.3982944
10225,Premier Insurance,OPERATIONAL,"3620 Atlanta Highway #A, Athens",33.9404154,-83.455141
10226,Boswell Group,OPERATIONAL,"788 Prince Avenue, Athens",33.9618102,-83.39059569999999
10227,Darby Insurance,OPERATIONAL,"780 U.S. 29, Athens",33.9968839,-83.335474
10228,A Advantage Insurance,OPERATIONAL,"3724 Atlanta Highway, Athens",33.94534699999999,-83.470964
10229,Cole Hixon Insurance,OPERATIONAL,"2023 Hog Mountain Road, Watkinsville",33.8748445,-83.4389647
10230,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.46370839999999,-83.24243419999999
10249,Evans Sheree,OPERATIONAL,"127 East Jefferson Street, Madison",33.59385280000001,-83.4640647
10268,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
10269,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958654,-83.381827
10270,Hassler Mark,OPERATIONAL,"337 South Milledge Avenue # 104, Athens",33.9519143,-83.3869933
10271,Halper John,OPERATIONAL,"225 South Milledge Avenue, Athens",33.9537194,-83.3874507
10272,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948
10273,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.95977399999999,-83.38943599999999
10274,Cole Larry,OPERATIONAL,"400 Hawthorne Lane # B, Athens",33.9694352,-83.4169112
10275,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013
10276,"A/R Auto Sales, Inc",OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
10277,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.37706399999999
10278,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.9461413,-83.4087972
10279,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
10280,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585
10281,Angie Phelps Insurance,OPERATIONAL,"116 North Main Street, Greensboro",33.576537,-83.182856
10282,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
10283,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
10284,Griggs Ficklen Insurance,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7364593,-82.7374131
10285,New York Life,OPERATIONAL,"902 Spring Street, Washington",33.7260699,-82.74199510000001
10286,Franklin Insurance Inc,OPERATIONAL,"818 East Robert Toombs Avenue, Washington",33.7297322,-82.7213639
10287,BB&T Insurance Services,OPERATIONAL,"2011 Westend Drive, Greensboro",33.4575504,-83.24629329999999
10306,BB&T Insurance Services,OPERATIONAL,"475 East Broad Street, Athens",33.9584946,-83.3731573
10325,"A/R Auto Sales, Inc",OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345
10326,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
10327,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
10328,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
10329,Griggs Ficklen Insurance,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7364593,-82.7374131
10330,Lenny Schaeffer - State Farm Insurance Agent,OPERATIONAL,"634 Main Street, Thomson",33.4791808,-82.50533329999999
10331,New York Life,OPERATIONAL,"902 Spring Street, Washington",33.7260699,-82.74199510000001
10332,Franklin Insurance Inc,OPERATIONAL,"818 East Robert Toombs Avenue, Washington",33.7297322,-82.7213639
10333,Johnson Insurance Services,OPERATIONAL,"103 South Alexander Avenue, Washington",33.73609879999999,-82.73635910000002
10334,Jeremy Hoyt - COUNTRY Financial representative,OPERATIONAL,"6 W Public Square, Washington",33.7374441,-82.73958789999999
10335,Doug Newman - State Farm Insurance Agent,OPERATIONAL,"228 North Peachtree Street, Lincolnton",33.79574900000001,-82.47746889999999
10336,Craig King - Cotton States Insurance,OPERATIONAL,"1258 Washington Road, Thomson",33.490562,-82.5041311
10337,Allstate Insurance Agent: Aaron Myers,OPERATIONAL,"1253 Washington Road, Thomson",33.490497,-82.50550899999999
10338,Grayson Thomas - COUNTRY Financial Agency Manager,OPERATIONAL,"1258 Washington Road, Thomson",33.49051299999999,-82.5039991
10339,Direct Auto Insurance - Thomson,OPERATIONAL,"679 Main Street, Thomson",33.4827599,-82.5068467
10340,Ricketson Insurance Solutions,OPERATIONAL,"955 Augusta Road, Thomson",33.4587045,-82.48039349999999
10341,Amcor Inc,OPERATIONAL,"810 Macon Highway, Warrenton",33.3978619,-82.6761903
10342,Allstate,OPERATIONAL,"955 Augusta Road, Thomson",33.4586874,-82.4803982
10343,Ricketson Insurance & Realty,OPERATIONAL,"556 Main Street, Warrenton",33.4070508,-82.6629913
10344,Signature Insurance Group,OPERATIONAL,"116 North Main Street, Greensboro",33.5765434,-83.18283
10363,Peach State Insurance,OPERATIONAL,"647 Main Street, Thomson",33.4806842,-82.50598629999999
10382,Nationwide Insurance: John Hurst Insurance Group Inc.,OPERATIONAL,"3540 Wheeler Road Ste 108, Augusta",33.4850707,-82.07675259999999
10383,Mutual of Omaha,OPERATIONAL,"153 Davis Road #103, Martinez",33.5100107,-82.08428490000001
10384,Kelley Lawrence - State Farm Insurance Agent,OPERATIONAL,"4779 Washington Road, Evans",33.5599184,-82.1647608
10385,American Family Greater Augusta Branch American Family Insurance,OPERATIONAL,"4446 Washington Road, Evans",33.54354320000001,-82.1423365
10386,SunTrust,OPERATIONAL,"2901 Washington Road, Augusta",33.51182360000001,-82.0385659
10387,Georgia Farm Bureau,OPERATIONAL,"330 West Milledgeville Road, Harlem",33.416544,-82.31784499999999
10388,Aflac Augusta Ga,OPERATIONAL,"3150 Perimeter Parkway #115, Augusta",33.4910346,-82.08866929999999
10389,"Affordable Insurance Agency, Inc.",OPERATIONAL,"2803 Wrightsboro Road #12, Augusta",33.47047360000001,-82.0364185
10390,Allstate,OPERATIONAL,"0231, 119 Davis Road suite 9c, Martinez",33.509207,-82.084836
10391,GEICO Insurance Agent,OPERATIONAL,"630 Crane Creek Drive Suite 303, Augusta",33.4966501,-82.07883149999999
10392,Austin Taylor Insurance Agency,OPERATIONAL,"3703 Washington Road, Martinez",33.51469199999999,-82.0823118
10393,Lenny Schaeffer - State Farm Insurance Agent,OPERATIONAL,"634 Main Street, Thomson",33.4791808,-82.50533329999999
10394,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
10395,Bill West - State Farm Insurance Agent,OPERATIONAL,"128 North Main Street, McCormick",33.9133196,-82.2947792
10396,Allstate Insurance Jamie Felder,OPERATIONAL,"205 North Belair Road, Evans",33.51439149999999,-82.1427022
10397,Hugh C Brown Insurance,OPERATIONAL,"West Augusta Street, McCormick",33.9117433,-82.2934476
10398,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
10399,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
10400,B.J. Jordan - State Farm Insurance Agent,OPERATIONAL,"5159 Columbia Road Suite 103, Grovetown",33.5091866,-82.200773
10401,Ashley Willis - Aflac Insurance Agent,OPERATIONAL,"4445 Galway Drive, Evans",33.5320367,-82.1383516
10420,Global Insurance & Associates Inc,OPERATIONAL,"5108 Wrightsboro Road, Grovetown",33.4573646,-82.1952069
10439,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
10440,Ralston Charles: Allstate Insurance,OPERATIONAL,"1784 Powder Springs Road Southwest, Marietta",33.90260680000001,-84.6058
10441,Rutledge Agency,OPERATIONAL,"5508 Corn Mill Lane, Powder Springs",33.97110869999999,-84.7139065
10442,White Insurance Metro Atlanta,OPERATIONAL,"3104 Creekside Village Drive Northwest Suite 101, Kennesaw",34.03219360000001,-84.6557759
10443,Aflac,OPERATIONAL,"107 Redmond Road, Rome",34.2779269,-85.18604069999999
10444,Aflac,OPERATIONAL,"107 Postelle Street, Cartersville",34.166364,-84.7991763
10445,Healthtrust Financial Network,OPERATIONAL,"85 Golf Crest Drive # 205, Acworth",34.0503081,-84.75984199999999
10446,Farmers Insurance- The Hathaway Agency,OPERATIONAL,"3905 Jiles Road, Kennesaw",34.049011,-84.619939
10447,Curtis & Associates LLC,OPERATIONAL,"3345 Hunting Creek Pass, Douglasville",33.678505,-84.6783871
10448,Acceptance Insurance,OPERATIONAL,"960 North Tennessee Street, Cartersville",34.1875931,-84.7961448
10449,Tony Brewer - State Farm Insurance Agent,OPERATIONAL,"1133 North Park Street, Carrollton",33.600693,-85.078536
10450,Tammie Pero: Allstate Insurance,OPERATIONAL,"102 Trojan Drive Ste A, Carrollton",33.5681091,-85.0782871
10451,Georgia Farm Bureau,OPERATIONAL,"9097 Georgia 5, Douglasville",33.732809,-84.76487499999999
10452,Abbey Insurance,OPERATIONAL,"3950 Cobb Parkway Northwest # 105, Acworth",34.05164180000001,-84.701106
10453,Hembree Insurance Agency,OPERATIONAL,"8500 Campbellton Street, Douglasville",33.7490573,-84.7454911
