,Unnamed: 0,agency_name,agency_status,agency_address,agency_latitude,agency_longitude,latlng,city,state,county
1261,1261,Fresenius Medical Care at Stephens County Hospital,OPERATIONAL,"163 Hospital Drive, Toccoa",34.5929018,-83.3479765,"34.5929018,-83.3479765",Toccoa,Georgia,Stephens County
1262,1262,Premier Insurance,OPERATIONAL,"700 U.S. 441 Business Suite #D, Cornelia",34.5339688,-83.5331301,"34.5339688,-83.5331301",Cornelia,Georgia,Habersham County
1263,1263,Norton Agency,OPERATIONAL,"4222 Fairbanks Drive, Oakwood",34.2466866,-83.8825662,"34.24668659999999,-83.8825662",Oakwood,Georgia,Hall County
1264,1264,SunTrust,OPERATIONAL,"355 Shallowford Road, Gainesville",34.2941019,-83.8486878,"34.294101899999994,-83.84868780000002",Gainesville,Georgia,Hall County
1265,1265,Hewitt Insurance,OPERATIONAL,"125 John W Morrow Junior Parkway suite 242 a, Gainesville",34.2970759,-83.8433453,"34.2970759,-83.8433453",Gainesville,Georgia,Hall County
1266,1266,Chambers & Presley Insurance Agency,OPERATIONAL,"3326 Poplar Springs Fork, Flowery Branch",34.2210128,-83.8596068,"34.2210128,-83.85960680000002",Flowery Branch,Georgia,Hall County
1267,1267,Jim Kennedy - State Farm Insurance Agent,OPERATIONAL,"1123 Green Street Circle, Gainesville",34.3159346,-83.8307304,"34.31593460000001,-83.83073040000002",Gainesville,Georgia,Hall County
1268,1268,Georgia Farm Bureau,OPERATIONAL,"3793 Georgia 17, Eastanollee",34.5514579,-83.2822895,"34.5514579,-83.28228949999998",Eastanollee,Georgia,Stephens County
1269,1269,Loorlion Phailoth,OPERATIONAL,"103 Midway Crossing # A, Demorest",34.546444,-83.550976,"34.546444,-83.55097599999998",Demorest,Georgia,Habersham County
1270,1270,SunTrust,OPERATIONAL,"1439 Sandifer Boulevard, Seneca",34.6914455,-82.9873963,"34.6914455,-82.9873963",Seneca,South Carolina,Oconee County
1271,1271,"Southern States Insurance, Inc. of Toccoa",OPERATIONAL,"1494 Rosedale Street, Toccoa",34.5797257,-83.3155861,"34.579725700000004,-83.31558609999998",Toccoa,Georgia,Stephens County
1272,1272,Jon Massey - State Farm Insurance Agent,OPERATIONAL,"1955 Homer Road, Commerce",34.2324742,-83.4532189,"34.23247419999999,-83.4532189",Commerce,Georgia,Jackson County
1273,1273,Jack Bradley Agency Inc,OPERATIONAL,"138 Market Corners Dr, Cornelia",34.5362617,-83.5382933,"34.53626169999999,-83.53829329999998",Cornelia,Georgia,Habersham County
1274,1274,North Georgia Insurance Center,OPERATIONAL,"1490 South Broad Street, Commerce",34.2010676,-83.4544451,"34.2010676,-83.45444509999999",Commerce,Georgia,Jackson County
1275,1275,Matt Mixon - State Farm Insurance Agent,OPERATIONAL,"854 Washington Street #100, Clarkesville",34.6086103,-83.5215117,"34.608610299999995,-83.52151169999998",Clarkesville,Georgia,Habersham County
1276,1276,Vankeith Insurance Inc,OPERATIONAL,"30037 Highway 441 S, Commerce",34.2704554,-83.4659598,"34.2704554,-83.4659598",Commerce,Georgia,Banks County
1277,1277,Allstate,OPERATIONAL,United States,34.5806885,-83.3333749,"34.5806885,-83.33337490000002",Toccoa,Georgia,Stephens County
1278,1278,Affordable Insurance,OPERATIONAL,"837 East Currahee Street, Toccoa",34.5766419,-83.3158401,"34.5766419,-83.31584009999997",Toccoa,Georgia,Stephens County
1279,1279,Kenneth Rhodes and Associates Inc: Nationwide Insurance,OPERATIONAL,"60 Bells Plaza Drive #102, Toccoa",34.563487,-83.2910539,"34.56348699999999,-83.29105390000002",Toccoa,Georgia,Stephens County
1280,1280,"Hyman Brown Insurance Agency, Inc.",OPERATIONAL,"11 State Street, Commerce",34.2039691,-83.4575786,"34.2039691,-83.45757859999998",Commerce,Georgia,Jackson County
1281,1281,State Farm Insurance,OPERATIONAL,"2257 North Broad Street, Commerce",34.2067673,-83.465445,"34.2067673,-83.46544499999997",Commerce,Georgia,Jackson County
1282,1282,Joe Gaddis - State Farm Insurance Agent,OPERATIONAL,"Courthouse Sq, Trenton",34.8719558,-85.5098593,"34.87195579999999,-85.5098593",Trenton,Georgia,Dade County
1283,1283,Emergency Coverage Corporation,OPERATIONAL,"1200 Memorial Drive, Dalton",34.78983,-84.9846935,"34.78983,-84.98469349999998",Dalton,Georgia,Whitfield County
1284,1284,Check Into Cash Title Pawn,OPERATIONAL,"11109-11111, Commerce Street, Summerville",34.4931126,-85.337705,"34.4931126,-85.337705",Summerville,Georgia,Chattooga County
1285,1285,Pat Dunne Jr - State Farm Insurance Agent,OPERATIONAL,"312 Grand Avenue Southwest, Fort Payne",34.4395576,-85.7255476,"34.4395576,-85.72554759999998",Fort Payne,Alabama,DeKalb County
1286,1286,Pam Roehl - State Farm Insurance Agent,OPERATIONAL,"10513 Commerce Street, Summerville",34.486554,-85.3444817,"34.48655400000001,-85.3444817",Summerville,Georgia,Chattooga County
1287,1287,Billy Kemp: Allstate Insurance,OPERATIONAL,"2612B Gault Avenue North, Fort Payne",34.467498,-85.69938,"34.467498,-85.69937999999998",Fort Payne,Alabama,DeKalb County
1288,1288,O'Bryant & Associates Agency,OPERATIONAL,"201 Culberson Avenue, LaFayette",34.7069855,-85.2829815,"34.706985499999995,-85.28298149999998",LaFayette,Georgia,Walker County
1289,1289,Legacy Branch Group,OPERATIONAL,"12426 U.S. 27, Summerville",34.5086983,-85.3238998,"34.50869829999999,-85.32389979999998",Summerville,Georgia,Chattooga County
1290,1290,Flegal Insurance Inc,OPERATIONAL,"23 Georgia Avenue, Summerville",34.4788127,-85.3482609,"34.47881270000001,-85.3482609",Summerville,Georgia,Chattooga County
1291,1291,Guffin & Eleam Insurance Inc,OPERATIONAL,"21 Georgia Avenue, Summerville",34.4788522,-85.3481463,"34.47885219999999,-85.3481463",Summerville,Georgia,Chattooga County
1292,1292,Farmers Insurance - Barry Adams,OPERATIONAL,"111 3rd Street Southeast, Fort Payne",34.4391233,-85.7233761,"34.43912329999999,-85.7233761",Fort Payne,Alabama,DeKalb County
1293,1293,Solutions To Medicare,OPERATIONAL,"102 East Patton Street, LaFayette",34.7042651,-85.2817451,"34.7042651,-85.28174510000002",LaFayette,Georgia,Walker County
1294,1294,Brown Insurance Agency LLC,OPERATIONAL,"30441 Alabama 71, Bryant",34.8596522,-85.6114208,"34.859652200000006,-85.61142079999998",Bryant,Alabama,Jackson County
1295,1295,Cindy R Eicholtz - Aflac Insurance Agent,OPERATIONAL,"321 East Broadacre Road Northeast, Dalton",34.861258,-84.932747,"34.861258,-84.93274699999998",Dalton,Georgia,Whitfield County
1296,1296,Wade Dyar - State Farm Insurance Agent,OPERATIONAL,"1720 Gunbarrel Road # 304, Chattanooga",35.0213558,-85.1591569,"35.02135579999999,-85.1591569",Chattanooga,Tennessee,Hamilton County
1297,1297,Elite Title Co LLC,OPERATIONAL,"2561 Battlefield Parkway, Fort Oglethorpe",34.9439667,-85.222573,"34.94396669999999,-85.222573",Fort Oglethorpe,Georgia,Catoosa County
1298,1298,Greg Kirk - State Farm Insurance Agent,OPERATIONAL,"716 South Thornton Avenue, Dalton",34.7618185,-84.9719438,"34.7618185,-84.97194379999998",Dalton,Georgia,Whitfield County
1299,1299,Advanced Insurance Strategies,OPERATIONAL,"300 West Emery Street STE 205, Dalton",34.7666032,-84.9703352,"34.7666032,-84.97033520000002",Dalton,Georgia,Whitfield County
1300,1300,Birchett Insurance Agency,OPERATIONAL,"1315 Cleveland Highway, Dalton",34.7979853,-84.9626333,"34.79798529999999,-84.9626333",Dalton,Georgia,Whitfield County
1301,1301,Velox® Insurance,OPERATIONAL,"711 South Wall Street #4, Calhoun",34.488422,-84.946854,"34.488422,-84.946854",Calhoun,Georgia,Gordon County
1302,1302,Eli Harden - State Farm Insurance Agent,OPERATIONAL,"125 South Main Street Ste B, LaFayette",34.7041451,-85.2819108,"34.7041451,-85.28191079999998",LaFayette,Georgia,Walker County
1303,1303,Advance Insurance of Dalton,OPERATIONAL,"202 Fort Hill Circle, Dalton",34.7721477,-84.9650374,"34.7721477,-84.9650374",Dalton,Georgia,Whitfield County
1304,1304,Grooms Insurance,OPERATIONAL,"215 North Piedmont Street A, Calhoun",34.504007,-84.949992,"34.504007,-84.94999200000002",Calhoun,Georgia,Gordon County
1305,1305,Brandon Combs - State Farm Insurance Agent,OPERATIONAL,"236 North Hamilton Street Unit 1, Dalton",34.7733561,-84.9675919,"34.77335610000001,-84.96759190000002",Dalton,Georgia,Whitfield County
1306,1306,Cotton States Insurance,OPERATIONAL,"1012 South Wall Street, Calhoun",34.4832175,-84.9402502,"34.4832175,-84.9402502",Calhoun,Georgia,Gordon County
1307,1307,"Haggard Insurance Agency, Inc",OPERATIONAL,"1012 South Wall Street C, Calhoun",34.483218,-84.94025,"34.483218,-84.94024999999998",Calhoun,Georgia,Gordon County
1308,1308,K.C. Willey - State Farm Insurance Agent,OPERATIONAL,"1904 Shields Road, Dalton",34.7562381,-84.9931788,"34.7562381,-84.9931788",Dalton,Georgia,Whitfield County
1309,1309,Allstate Insurance: Hines Michael,OPERATIONAL,"310 Paper Trail Way # 105, Canton",34.1939716,-84.4464313,"34.193971600000005,-84.4464313",Holly Springs,Georgia,Cherokee County
1310,1310,Allstate Insurance: Chris Kemp,OPERATIONAL,"144 West Church Street, Jasper",34.4671055,-84.4323148,"34.4671055,-84.43231479999999",Jasper,Georgia,Pickens County
1311,1311,Candra Warren - State Farm Insurance Agent,OPERATIONAL,"127 South Main Street, Ellijay",34.6932494,-84.4836138,"34.6932494,-84.48361379999999",Ellijay,Georgia,Gilmer County
1312,1312,Smart Cash,OPERATIONAL,"368 Craig Street #102, East Ellijay",34.6817795,-84.4745627,"34.6817795,-84.47456269999998",East Ellijay,Georgia,Gilmer County
1313,1313,Hawkins Lequida,OPERATIONAL,"6 Sailors Drive, Ellijay",34.6908033,-84.4779241,"34.6908033,-84.4779241",Ellijay,Georgia,Gilmer County
1314,1314,Tommy Adams - State Farm Insurance Agent,OPERATIONAL,"310 Paper Trail Way #110, Canton",34.1939716,-84.4464313,"34.193971600000005,-84.4464313",Holly Springs,Georgia,Cherokee County
1315,1315,Tiffany Haggard - COUNTRY Financial representative,OPERATIONAL,"938 West Church Street Ste 102, Big Canoe",34.4662471,-84.4457781,"34.466247100000004,-84.4457781",Jasper,Georgia,Pickens County
1316,1316,Grizzle Insurance Agency Inc.,OPERATIONAL,"143 Glyness Street, Jasper",34.471702,-84.449339,"34.471702,-84.449339",Jasper,Georgia,Pickens County
1317,1317,Alfa Insurance - Nunn Agency,OPERATIONAL,"583 Highland Crossing #240, Ellijay",34.6638501,-84.4875349,"34.6638501,-84.4875349",Ellijay,Georgia,Gilmer County
1318,1318,"Nationwide Insurance: Watson Insurance Group, LLC",OPERATIONAL,"267 Cleveland Street, Blairsville",34.8724923,-83.9559577,"34.8724923,-83.9559577",Blairsville,Georgia,Union County
1319,1319,The Hensley Thompson Group,OPERATIONAL,"3990 Appalachian Highway, Blue Ridge",34.8713463,-84.3244572,"34.8713463,-84.3244572",Blue Ridge,Georgia,Fannin County
1320,1320,"Southern States Insurance, Inc. of East Ellijay",OPERATIONAL,"489 Highland Crossing #206, East Ellijay",34.6626915,-84.4879956,"34.6626915,-84.48799559999998",Ellijay,Georgia,Gilmer County
1321,1321,Alfa Insurance - Bill Lawrence Agency,OPERATIONAL,"744 Noah Drive Ste 104, Jasper",34.4700982,-84.4586328,"34.47009819999999,-84.45863279999998",Jasper,Georgia,Pickens County
1322,1322,Bill Parsons Insurance Agency,OPERATIONAL,"2736 Salem Church Road, Jasper",34.4388756,-84.4671295,"34.4388756,-84.4671295",Jasper,Georgia,Pickens County
1323,1323,Donna Minnich - State Farm Insurance Agent,OPERATIONAL,"3043 Morrison Moore Parkway East, Dahlonega",34.5675895,-83.9684111,"34.567589500000004,-83.9684111",Dahlonega,Georgia,Lumpkin County
1324,1324,National Title Pawn,OPERATIONAL,"923 Industrial Boulevard, Ellijay",34.6855053,-84.4789101,"34.6855053,-84.47891010000002",Ellijay,Georgia,Gilmer County
1325,1325,Grizzle Insurance Inc: Spellins Jean Ann,OPERATIONAL,"143 Glyness Street, Jasper",34.471702,-84.449339,"34.471702,-84.449339",Jasper,Georgia,Pickens County
1326,1326,Allen Insurance Group,OPERATIONAL,"6810 Dahlonega Highway, Cumming",34.3348087,-84.1143824,"34.3348087,-84.1143824",Cumming,Georgia,Dawson County
1327,1327,SunTrust,OPERATIONAL,"3640 Thompson Bridge Road, Gainesville",34.3733702,-83.871257,"34.373370200000004,-83.87125700000001",Gainesville,Georgia,Hall County
1328,1328,Dawson Insurance,OPERATIONAL,"6104 Highway 53, Dawsonville",34.3673262,-84.041351,"34.36732620000001,-84.04135099999998",Dawsonville,Georgia,Dawson County
1329,1329,Georgia Farm Bureau,OPERATIONAL,"117 Memorial Drive, Dahlonega",34.5336885,-83.9781052,"34.533688500000004,-83.9781052",Dahlonega,Georgia,Lumpkin County
1330,1330,Alfa Insurance,OPERATIONAL,United States,34.8791878,-83.9605503,"34.8791878,-83.96055030000002",Blairsville,Georgia,Union County
1331,1331,Jeff Davis - State Farm Insurance Agent,OPERATIONAL,"211 Cleveland Street b, Blairsville",34.8731704,-83.9561423,"34.8731704,-83.9561423",Blairsville,Georgia,Union County
1332,1332,Ballinger Ann,OPERATIONAL,"103 Midway Crossing # A, Demorest",34.5465381,-83.5511734,"34.5465381,-83.55117340000002",Demorest,Georgia,Habersham County
1333,1333,CYA Agency Inc,OPERATIONAL,"7913 Pea Ridge Road, Lula",34.4575724,-83.6746328,"34.4575724,-83.6746328",Lula,Georgia,Hall County
1334,1334,John Essigman Wealth Advisors LLC,OPERATIONAL,"141 North Main Street, Cleveland",34.598769,-83.7634365,"34.598769,-83.7634365",Cleveland,Georgia,White County
1335,1335,Ash Welborn Insurance,OPERATIONAL,"103 Midway Crossing Suite A, Cornelia",34.5446873,-83.5468938,"34.5446873,-83.54689379999998",Cornelia,Georgia,Habersham County
1336,1336,Georgia Farm Bureau,OPERATIONAL,"1552 Highway 441 N, Clayton",34.8992394,-83.3917491,"34.8992394,-83.3917491",Clayton,Georgia,Rabun County
1337,1337,Allstate Insurance Agency,OPERATIONAL,"186 Cornelia Crossing, Cornelia",34.509766,-83.5445972,"34.509766,-83.54459720000001",Cornelia,Georgia,Habersham County
1338,1338,Cotton States Insurance,OPERATIONAL,"1286 Washington Street, Clarkesville",34.6139643,-83.5244711,"34.61396429999999,-83.52447109999999",Clarkesville,Georgia,Habersham County
1339,1339,Parks Carolyn,OPERATIONAL,Clayton,34.8781479,-83.4009933,"34.8781479,-83.4009933",Clayton,Georgia,Rabun County
1340,1340,AFG CLAIMS SERVICE,OPERATIONAL,"2288 Gunbarrel Road, Chattanooga",35.0388863,-85.1490945,"35.038886299999994,-85.14909449999998",Chattanooga,Tennessee,Hamilton County
1341,1341,Street Parodies,OPERATIONAL,"633 Chestnut Street, Chattanooga",35.0485093,-85.3120869,"35.048509300000006,-85.31208690000003",Chattanooga,Tennessee,Hamilton County
1342,1342,Phil Downey: Allstate Insurance,OPERATIONAL,"7047 Lee Highway Ste 202, Chattanooga",35.04721,-85.159741,"35.04721,-85.159741",Chattanooga,Tennessee,Hamilton County
1343,1343,Stricker Insurance,OPERATIONAL,"7030 Lee Highway, Chattanooga",35.0461018,-85.159724,"35.046101799999995,-85.159724",Chattanooga,Tennessee,Hamilton County
1344,1344,Shared Health,OPERATIONAL,"1 Cameron Hill Circle, Chattanooga",35.05382,-85.3175689,"35.05382,-85.3175689",Chattanooga,Tennessee,Hamilton County
1345,1345,Jones Martha,OPERATIONAL,"2 Union Sq # 400, Chattanooga",35.0452821,-85.3113982,"35.0452821,-85.31139820000001",Chattanooga,Tennessee,Hamilton County
1346,1346,"Brown & Brown of Tennessee, Inc.",OPERATIONAL,"633 Chestnut Street # 820, Chattanooga",35.048194,-85.309994,"35.048194,-85.30999399999997",Chattanooga,Tennessee,Hamilton County
1347,1347,J. Smith Lanier & Company,OPERATIONAL,"Liberty Tower, 605 Chestnut Street #500, Chattanooga",35.0493603,-85.3119787,"35.04936029999999,-85.3119787",Chattanooga,Tennessee,Hamilton County
1348,1348,BCBST - BlueCross BlueShield of Tennessee,OPERATIONAL,"1 Cameron Circle, Chattanooga",35.0532016,-85.3180524,"35.05320160000001,-85.31805240000001",Chattanooga,Tennessee,Hamilton County
1349,1349,Allstar Insurance,OPERATIONAL,"5803 Lee Highway # 104, Chattanooga",35.021053,-85.2013452,"35.021053,-85.20134519999998",Chattanooga,Tennessee,Hamilton County
1350,1350,Farm Bureau Insurance,OPERATIONAL,"201 Oak Avenue, Jasper",35.0756282,-85.6269655,"35.075628200000004,-85.6269655",Jasper,Tennessee,Marion County
1351,1351,Title Guaranty & Trust Co,OPERATIONAL,"7155 Lee Highway # 500, Chattanooga",35.0498203,-85.1555723,"35.0498203,-85.1555723",Chattanooga,Tennessee,Hamilton County
1352,1352,Nationwide Insurance: Mark Massingill,OPERATIONAL,"821 Broad Street, Chattanooga",35.0463734,-85.3112387,"35.0463734,-85.31123869999998",Chattanooga,Tennessee,Hamilton County
1353,1353,Cigna,OPERATIONAL,"9 Maple Lane, Fort Oglethorpe",34.9454517,-85.2390323,"34.94545170000001,-85.23903229999998",Fort Oglethorpe,Georgia,Catoosa County
1354,1354,First Choice Title,OPERATIONAL,"5572 Little Debbie Parkway #122, Ooltewah",35.0818595,-85.0664215,"35.0818595,-85.06642149999998",Ooltewah,Tennessee,Hamilton County
1355,1355,Farmers Insurance Group,OPERATIONAL,"7030 Lee Highway, Chattanooga",35.0461018,-85.159724,"35.046101799999995,-85.159724",Chattanooga,Tennessee,Hamilton County
1356,1356,Nationwide Insurance: Donny R. Garner,OPERATIONAL,"4878 South Terrace, Chattanooga",35.0052822,-85.2299313,"35.0052822,-85.22993129999998",Chattanooga,Tennessee,Hamilton County
1357,1357,M Sue Swanner: Allstate Insurance,OPERATIONAL,"2976 Highway 76 Ste E, Chatsworth",34.7823025,-84.8260023,"34.78230249999999,-84.8260023",Chatsworth,Georgia,Murray County
1358,1358,Leonard Insurance Inc,OPERATIONAL,"123 Murray Street, Chatsworth",34.8240875,-84.7568982,"34.82408749999999,-84.75689820000002",Chatsworth,Georgia,Murray County
1359,1359,Nationwide Insurance: Lester G Jenkins,OPERATIONAL,"322 North 3rd Avenue, Chatsworth",34.7698802,-84.7693561,"34.7698802,-84.7693561",Chatsworth,Georgia,Murray County
1360,1360,Chris Wang - State Farm Insurance Agent,OPERATIONAL,"772 Maddox Drive STE 106, East Ellijay",34.6783698,-84.4826474,"34.67836980000001,-84.48264739999998",East Ellijay,Georgia,Gilmer County
1361,1361,Brandon Adams - Aflac Insurance Agent,OPERATIONAL,"4706 Loftwood Drive, Cohutta",34.9196256,-84.9633242,"34.9196256,-84.9633242",Cohutta,Georgia,Whitfield County
1362,1362,Georgia Farm Bureau,OPERATIONAL,"10856 Lakewood Highway, Morganton",34.8869634,-84.2621062,"34.8869634,-84.26210619999998",Morganton,Georgia,Fannin County
1363,1363,National Title Pawn,OPERATIONAL,"3835 Appalachian Highway, Blue Ridge",34.871837,-84.327804,"34.871837,-84.327804",Blue Ridge,Georgia,Fannin County
1364,1364,Appalachian Insurance Services,OPERATIONAL,"161 Ocoee Street, Copperhill",34.98927,-84.372262,"34.98927,-84.37226199999998",Copperhill,Tennessee,Polk County
1365,1365,Appalachian Insurance Services,OPERATIONAL,"3441 East 1st Street, Blue Ridge",34.8675804,-84.3215597,"34.8675804,-84.32155970000002",Blue Ridge,Georgia,Fannin County
1366,1366,Gilmer County Farm Bureau,OPERATIONAL,Ellijay,34.6948076,-84.4821498,"34.6948076,-84.4821498",Ellijay,Georgia,Gilmer County
1367,1367,BB&T Insurance Services,OPERATIONAL,"2800 Scenic Drive, Blue Ridge",34.8726501,-84.3275395,"34.8726501,-84.3275395",Blue Ridge,Georgia,Fannin County
1368,1368,Alfa Insurance,OPERATIONAL,"10081 Blue Ridge Drive, Blue Ridge",34.8750457,-84.3217857,"34.87504570000001,-84.32178569999998",Blue Ridge,Georgia,Fannin County
1369,1369,Farmers Insurance - Donald Curtis,OPERATIONAL,"4195 East 1st Street, Blue Ridge",34.873916,-84.3102954,"34.873915999999994,-84.3102954",Blue Ridge,Georgia,Fannin County
1370,1370,Appalachian Title,OPERATIONAL,"4805 Old Highway 76, Blue Ridge",34.8729746,-84.3018282,"34.872974600000006,-84.3018282",Blue Ridge,Georgia,Fannin County
1371,1371,Charlie Edmondson - State Farm Insurance Agent,OPERATIONAL,"154 Orvin Lance Drive, Blue Ridge",34.8751792,-84.2999715,"34.8751792,-84.2999715",Blue Ridge,Georgia,Fannin County
